,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2015-07-01,439.3500061035156,440.0,435.5799865722656,437.3900146484375,437.3900146484375,1987100,AMZN,430.03958,482.1799926757812,-7.350433349609375,0.0
2015-07-14,462.32000732421875,469.6000061035156,458.1600036621094,465.57000732421875,465.57000732421875,4736200,AMZN,434.6075,531.9000244140625,-30.962493896484375,0.0
2015-07-21,487.8999938964844,488.8800048828125,482.54998779296875,488.0,488.0,3181800,AMZN,462.29068,527.4600219726562,-25.709320068359375,0.0
2015-07-24,578.989990234375,580.5700073242188,529.3499755859375,529.4199829101562,529.4199829101562,21909400,AMZN,481.81546,531.52001953125,-47.604522705078125,0.0
2015-08-04,529.6900024414062,536.9500122070312,529.1599731445312,531.9000244140625,531.9000244140625,2934600,AMZN,526.06854,466.3699951171875,0.0,5.83148193359375
2015-08-07,529.1599731445312,529.4600219726562,518.2100219726562,522.6199951171875,522.6199951171875,3969200,AMZN,530.12646,518.010009765625,0.0,-7.5064697265625
2015-08-13,527.3699951171875,534.6599731445312,525.489990234375,529.6599731445312,529.6599731445312,2895200,AMZN,525.6481,504.7200012207032,0.0,4.01190185546875
2015-08-26,484.0199890136719,503.7200012207031,478.760009765625,500.7699890136719,500.7699890136719,6358600,AMZN,497.89188,538.8699951171875,-2.87811279296875,0.0
2015-09-14,529.4400024414062,532.4500122070312,518.5800170898438,521.3800048828125,521.3800048828125,3130200,AMZN,510.9374,543.6799926757812,-10.442596435546875,0.0
2015-09-15,523.25,527.9199829101562,517.2000122070312,522.3699951171875,522.3699951171875,2865900,AMZN,513.3381,537.47998046875,-9.03192138671875,0.0
2015-09-18,534.6199951171875,546.239990234375,531.3499755859375,540.260009765625,540.260009765625,6160100,AMZN,521.08057,539.7999877929688,0.0,19.179443359375
2015-09-21,544.3300170898438,549.780029296875,539.5900268554688,548.3900146484375,548.3900146484375,3283300,AMZN,524.83685,550.1900024414062,-23.55316162109375,0.0
2015-09-22,539.7100219726562,543.5499877929688,532.6599731445312,538.4000244140625,538.4000244140625,3841700,AMZN,527.8443,548.9000244140625,-10.55572509765625,0.0
2015-09-28,520.02001953125,520.280029296875,494.3299865722656,504.05999755859375,504.05999755859375,5434500,AMZN,528.3654,573.1500244140625,24.305419921875,0.0
2015-10-09,534.47998046875,541.7899780273438,530.27001953125,539.7999877929688,539.7999877929688,3537400,AMZN,525.99304,625.9000244140625,-13.80694580078125,0.0
2015-10-13,546.260009765625,553.2000122070312,543.0999755859375,548.9000244140625,548.9000244140625,2938000,AMZN,531.86804,625.3099975585938,-17.031982421875,0.0
2015-10-15,547.75,563.0,547.0,562.4400024414062,562.4400024414062,4937000,AMZN,538.00885,655.6500244140625,-24.43115234375,0.0
2015-10-16,565.27001953125,570.9400024414062,560.3099975585938,570.760009765625,570.760009765625,4315800,AMZN,542.40594,659.3699951171875,-28.35406494140625,0.0
2015-11-03,629.530029296875,629.8900146484375,622.0,625.3099975585938,625.3099975585938,3246900,AMZN,612.63696,671.1500244140625,-12.67303466796875,0.0
2015-11-19,664.989990234375,672.8599853515625,659.0,661.27001953125,661.27001953125,4705200,AMZN,653.9308,640.1500244140625,0.0,7.3392333984375
2015-11-30,675.9000244140625,681.2899780273438,664.5999755859375,664.7999877929688,664.7999877929688,5693200,AMZN,668.87335,664.510009765625,0.0,-4.0733642578125
2015-12-16,663.5599975585938,677.3499755859375,659.3200073242188,675.77001953125,675.77001953125,3964500,AMZN,660.4894,607.0499877929688,0.0,15.2806396484375
2016-01-08,619.6599731445312,624.1400146484375,606.0,607.0499877929688,607.0499877929688,5512900,AMZN,643.35364,574.8099975585938,0.0,-36.30364990234375
2016-01-20,564.3599853515625,578.4500122070312,547.1799926757812,571.77001953125,571.77001953125,7966400,AMZN,588.6953,490.4800109863281,0.0,-16.92529296875
2016-01-27,601.989990234375,603.3900146484375,578.780029296875,583.3499755859375,583.3499755859375,5152900,AMZN,583.6754,525.0,0.0,-0.325439453125
2016-02-03,553.5,556.0,521.9000244140625,531.0700073242188,531.0700073242188,10048700,AMZN,576.33746,555.1500244140625,45.2674560546875,0.0
2016-02-16,519.47998046875,524.4500122070312,511.6600036621094,521.0999755859375,521.0999755859375,5118500,AMZN,499.81058,560.260009765625,-21.289398193359375,0.0
2016-02-18,541.1900024414062,541.2000122070312,523.72998046875,525.0,525.0,4735000,AMZN,505.37717,558.9299926757812,-19.622833251953125,0.0
2016-02-25,555.52001953125,559.3900146484375,545.2899780273438,555.1500244140625,555.1500244140625,4525500,AMZN,533.29156,559.4400024414062,-21.85845947265625,0.0
2016-03-01,556.2899780273438,579.25,556.0,579.0399780273438,579.0399780273438,5038500,AMZN,547.3683,560.47998046875,0.0,31.67169189453125
2016-03-04,581.0700073242188,581.4000244140625,571.0700073242188,575.1400146484375,575.1400146484375,3416500,AMZN,562.8607,579.8699951171875,-12.279296875,0.0
2016-03-08,557.8699951171875,571.3499755859375,554.739990234375,560.260009765625,560.260009765625,4730000,AMZN,566.0378,598.6900024414062,5.77777099609375,0.0
2016-03-14,567.0,576.8900146484375,563.0499877929688,573.3699951171875,573.3699951171875,3454200,AMZN,563.22455,586.1400146484375,-10.14544677734375,0.0
2016-03-15,571.0,581.52001953125,567.0,577.02001953125,577.02001953125,3876800,AMZN,564.0845,602.0800170898438,-12.935546875,0.0
2016-03-24,567.1099853515625,583.5499877929688,567.0800170898438,582.9500122070312,582.9500122070312,5185500,AMZN,558.23645,625.8900146484375,-24.71356201171875,0.0
2016-03-29,580.1500244140625,595.8499755859375,576.5,593.8599853515625,593.8599853515625,4392600,AMZN,564.3924,627.9000244140625,-29.46759033203125,0.0
2016-04-01,590.489990234375,599.030029296875,588.2999877929688,598.5,598.5,2917400,AMZN,579.6249,620.5,-18.8751220703125,0.0
2016-04-04,599.0,599.5,590.5499877929688,593.1900024414062,593.1900024414062,2470800,AMZN,583.5646,626.2000122070312,-9.62542724609375,0.0
2016-04-05,590.77001953125,593.469970703125,585.25,586.1400146484375,586.1400146484375,2308900,AMZN,586.0349,616.8800048828125,-0.1051025390625,0.0
2016-04-14,615.0700073242188,624.3800048828125,615.0700073242188,620.75,620.75,3512100,AMZN,598.8342,659.0900268554688,-21.915771484375,0.0
2016-04-19,637.1400146484375,638.010009765625,620.7999877929688,627.9000244140625,627.9000244140625,4055900,AMZN,612.8301,703.0700073242188,-15.0699462890625,0.0
2016-04-20,630.0,636.5499877929688,623.0,632.989990234375,632.989990234375,2609400,AMZN,617.1032,713.22998046875,-15.88677978515625,0.0
2016-04-25,616.6099853515625,626.97998046875,616.25,626.2000122070312,626.2000122070312,2682900,AMZN,623.3217,710.6599731445312,-2.8782958984375,0.0
2016-04-28,615.5399780273438,626.7999877929688,599.2000122070312,602.0,602.0,7872600,AMZN,619.22534,698.52001953125,17.225341796875,0.0
2016-05-03,677.3599853515625,680.2999877929688,670.4299926757812,671.3200073242188,671.3200073242188,4923400,AMZN,637.0182,704.2000122070312,-34.30181884765625,0.0
2016-05-04,662.5900268554688,674.0,662.1400146484375,670.9000244140625,670.9000244140625,4635500,AMZN,644.36847,708.3499755859375,-26.53155517578125,0.0
2016-05-13,714.6400146484375,719.25,706.510009765625,709.9199829101562,709.9199829101562,4763400,AMZN,691.0807,726.72998046875,-18.83929443359375,0.0
2016-05-24,698.010009765625,707.5,698.0,704.2000122070312,704.2000122070312,3033800,AMZN,702.5789,714.260009765625,-1.62109375,0.0
2016-06-01,720.9000244140625,726.4299926757812,718.219970703125,719.4400024414062,719.4400024414062,3263100,AMZN,711.13837,710.5999755859375,0.0,8.3016357421875
2016-06-03,726.739990234375,727.0,718.4299926757812,725.5399780273438,725.5399780273438,3367300,AMZN,716.49805,698.9600219726562,0.0,9.04193115234375
2016-06-10,722.3499755859375,724.97998046875,714.2100219726562,717.9099731445312,717.9099731445312,3425700,AMZN,724.754,725.6799926757812,6.84405517578125,0.0
2016-06-16,712.0499877929688,718.0,705.2999877929688,717.510009765625,717.510009765625,3098000,AMZN,720.37714,745.8099975585938,2.86712646484375,0.0
2016-06-17,718.1900024414062,718.2000122070312,699.1799926757812,706.3900146484375,706.3900146484375,5897800,AMZN,718.56006,753.780029296875,12.1700439453125,0.0
2016-06-24,693.0,712.530029296875,692.2000122070312,698.9600219726562,698.9600219726562,7632500,AMZN,713.5458,736.0700073242188,14.58575439453125,0.0
2016-06-27,692.010009765625,696.8200073242188,682.1199951171875,691.3599853515625,691.3599853515625,5568000,AMZN,710.0386,739.9500122070312,18.6785888671875,0.0
2016-07-01,717.3200073242188,728.0,716.5399780273438,725.6799926757812,725.6799926757812,2920400,AMZN,709.35315,739.6099853515625,-16.32684326171875,0.0
2016-07-08,740.1400146484375,746.0999755859375,738.0,745.8099975585938,745.8099975585938,3429200,AMZN,724.3544,758.8099975585938,-21.45562744140625,0.0
2016-07-12,756.8599853515625,757.3400268554688,740.3300170898438,748.2100219726562,748.2100219726562,5623700,AMZN,735.0379,760.5800170898438,-13.172119140625,0.0
2016-07-21,747.5,749.3599853515625,742.7899780273438,744.4299926757812,744.4299926757812,2317100,AMZN,743.6358,771.239990234375,-0.794189453125,0.0
2016-07-28,745.97998046875,753.3599853515625,739.7000122070312,752.6099853515625,752.6099853515625,7617600,AMZN,743.72455,764.4600219726562,-8.88543701171875,0.0
2016-08-09,767.3900146484375,772.5999755859375,766.9000244140625,768.3099975585938,768.3099975585938,1876100,AMZN,761.8132,767.5800170898438,0.0,6.496826171875
2016-08-16,768.6199951171875,768.72998046875,763.8200073242188,764.0399780273438,764.0399780273438,1604600,AMZN,770.196,784.47998046875,6.156005859375,0.0
2016-08-22,757.5,759.8499755859375,752.0999755859375,759.47998046875,759.47998046875,1679300,AMZN,766.8462,761.010009765625,7.3662109375,0.0
2016-08-23,763.3099975585938,764.7000122070312,761.0,762.4500122070312,762.4500122070312,1524100,AMZN,765.7755,761.0900268554688,0.0,-3.32550048828125
2016-09-22,794.27001953125,805.8900146484375,794.27001953125,804.7000122070312,804.7000122070312,4078900,AMZN,778.7998,829.280029296875,-25.90020751953125,0.0
2016-09-23,803.1300048828125,807.75,802.1199951171875,805.75,805.75,2353500,AMZN,783.7988,822.9600219726562,-21.951171875,0.0
2016-09-27,801.8499755859375,816.6400146484375,801.1099853515625,816.1099853515625,816.1099853515625,3819600,AMZN,793.3501,817.6500244140625,-22.7598876953125,0.0
2016-09-28,818.0,830.1400146484375,817.030029296875,828.719970703125,828.719970703125,4422100,AMZN,799.3111,817.6900024414062,0.0,29.40887451171875
2016-09-30,832.6099853515625,839.9500122070312,832.4000244140625,837.3099975585938,837.3099975585938,4430600,AMZN,812.74164,818.989990234375,0.0,24.568359375
2016-10-12,834.0,837.6699829101562,830.0999755859375,834.0900268554688,834.0900268554688,2380400,AMZN,842.0945,765.5599975585938,0.0,-8.00445556640625
2016-10-20,813.989990234375,815.7100219726562,803.0999755859375,810.3200073242188,810.3200073242188,3152000,AMZN,827.4787,742.3800048828125,0.0,-17.15869140625
2016-10-27,831.239990234375,831.719970703125,815.4299926757812,818.3599853515625,818.3599853515625,7406400,AMZN,826.8717,756.4000244140625,0.0,-8.51171875
2016-10-31,781.030029296875,793.7000122070312,780.1099853515625,789.8200073242188,789.8200073242188,5413300,AMZN,816.17145,780.0,0.0,-26.3514404296875
2016-11-01,799.0,800.8400268554688,776.7100219726562,785.4099731445312,785.4099731445312,5305400,AMZN,810.1945,785.3300170898438,0.0,-24.7845458984375
2016-11-02,783.9299926757812,784.75,763.5499877929688,765.5599975585938,765.5599975585938,5026500,AMZN,803.31165,780.1199951171875,37.75164794921875,0.0
2016-11-03,765.0499877929688,777.0,764.0,767.030029296875,767.030029296875,3872500,AMZN,796.0524,780.3699951171875,29.02239990234375,0.0
2016-11-07,771.6400146484375,787.72998046875,770.9400024414062,784.9299926757812,784.9299926757812,5984400,AMZN,783.3633,762.52001953125,0.0,1.56671142578125
2016-11-17,749.3200073242188,757.5,748.0,756.4000244140625,756.4000244140625,3690100,AMZN,747.4599,768.6599731445312,-8.94012451171875,0.0
2016-12-05,745.0,761.489990234375,742.0,759.3599853515625,759.3599853515625,4314700,AMZN,761.6681,771.4000244140625,2.30810546875,0.0
2016-12-09,770.0,770.25,765.3400268554688,768.6599731445312,768.6599731445312,2470900,AMZN,762.68,753.6699829101562,0.0,5.97998046875
2016-12-12,766.4000244140625,766.8900146484375,757.2000122070312,760.1199951171875,760.1199951171875,2963900,AMZN,763.6874,757.1799926757812,0.0,-3.5673828125
2016-12-15,766.280029296875,769.0999755859375,760.3099975585938,761.0,761.0,3801900,AMZN,767.5354,796.9199829101562,6.535400390625,0.0
2016-12-16,765.0,765.1300048828125,754.0,757.77001953125,757.77001953125,4848200,AMZN,767.3052,795.9000244140625,9.53515625,0.0
2016-12-27,763.4000244140625,774.6500244140625,761.2000122070312,771.4000244140625,771.4000244140625,2638700,AMZN,768.10864,809.0399780273438,-3.2913818359375,0.0
2016-12-29,772.4000244140625,773.4000244140625,760.8499755859375,765.1500244140625,765.1500244140625,3158300,AMZN,769.59814,817.8800048828125,4.4481201171875,0.0
2017-01-03,757.9199829101562,758.760009765625,747.7000122070312,753.6699829101562,753.6699829101562,3521100,AMZN,767.05176,836.52001953125,13.38177490234375,0.0
2017-01-10,796.5999755859375,798.0,789.5399780273438,795.9000244140625,795.9000244140625,2558400,AMZN,776.93536,832.3499755859375,-18.96466064453125,0.0
2017-01-11,793.6599731445312,799.5,789.510009765625,799.02001953125,799.02001953125,2992800,AMZN,781.7361,839.9500122070312,-17.283935546875,0.0
2017-01-20,815.280029296875,816.02001953125,806.260009765625,808.3300170898438,808.3300170898438,3376200,AMZN,808.6777,827.4600219726562,0.34765625,0.0
2017-01-25,825.7899780273438,837.4199829101562,825.2899780273438,836.52001953125,836.52001953125,3922600,AMZN,816.6709,842.7000122070312,-19.84912109375,0.0
2017-02-07,809.3099975585938,816.1599731445312,807.5,812.5,812.5,3466100,AMZN,824.3667,853.0800170898438,11.86669921875,0.0
2017-02-16,841.8400268554688,845.0,839.3800048828125,844.1400146484375,844.1400146484375,2714700,AMZN,832.0929,852.4600219726562,-12.047119140625,0.0
2017-02-17,842.0,847.27001953125,840.72998046875,845.0700073242188,845.0700073242188,3112300,AMZN,835.45465,854.5900268554688,-9.6153564453125,0.0
2017-02-24,844.6900024414062,845.8099975585938,837.75,845.239990234375,845.239990234375,3688000,AMZN,849.2095,852.3099975585938,3.969482421875,0.0
2017-03-02,853.0800170898438,854.8200073242188,847.280029296875,848.9099731445312,848.9099731445312,2132100,AMZN,852.56824,847.3800048828125,0.0,-3.65826416015625
2017-03-06,845.22998046875,848.489990234375,841.1199951171875,846.6099853515625,846.6099853515625,2610400,AMZN,852.7728,846.8200073242188,6.162841796875,0.0
2017-03-08,848.0,853.0700073242188,846.7899780273438,850.5,850.5,2286500,AMZN,852.1498,874.3200073242188,1.6497802734375,0.0
2017-03-13,851.77001953125,855.6900024414062,851.7100219726562,854.5900268554688,854.5900268554688,1909700,AMZN,854.0284,891.5100097656249,-0.5616455078125,0.0
2017-03-14,853.5499877929688,853.75,847.5499877929688,852.530029296875,852.530029296875,2130600,AMZN,854.5852,906.8300170898438,2.05517578125,0.0
2017-03-28,851.75,858.4600219726562,850.0999755859375,856.0,856.0,3041600,AMZN,851.9005,899.2000122070312,-4.0994873046875,0.0
2017-03-30,874.9500122070312,877.0599975585938,871.6599731445312,876.3400268554688,876.3400268554688,2762700,AMZN,857.18427,898.5300292968749,-19.15576171875,0.0
2017-04-03,888.0,893.489990234375,885.4199829101562,891.510009765625,891.510009765625,3422300,AMZN,867.80334,907.6199951171874,-23.7066650390625,0.0
2017-04-05,910.8200073242188,923.719970703125,905.6199951171875,909.280029296875,909.280029296875,7508400,AMZN,882.29865,918.3800048828126,-26.98138427734375,0.0
2017-04-06,913.7999877929688,917.1900024414062,894.489990234375,898.280029296875,898.280029296875,6344100,AMZN,889.1881,924.9899902343749,-9.0919189453125,0.0
2017-04-26,910.2999877929688,915.75,907.5599975585938,909.2899780273438,909.2899780273438,2608900,AMZN,908.1829,944.760009765625,-1.1070556640625,0.0
2017-04-27,914.3900146484375,921.8599853515625,912.1099853515625,918.3800048828125,918.3800048828125,5305500,AMZN,910.242,958.4899902343749,-8.13800048828125,0.0
2017-05-02,946.6500244140625,950.0999755859375,941.4099731445312,946.9400024414062,946.9400024414062,3848800,AMZN,925.5715,971.5399780273438,-21.3685302734375,0.0
2017-05-22,964.0,971.3800048828125,962.9000244140625,970.6699829101562,970.6699829101562,2642200,AMZN,962.2831,980.7899780273436,-8.38690185546875,0.0
2017-05-26,995.0,998.6500244140625,989.25,995.780029296875,995.780029296875,3469200,AMZN,977.73865,995.1699829101562,0.0,18.0413818359375
2017-06-21,998.7000122070312,1002.719970703125,992.6500244140625,1002.22998046875,1002.22998046875,2922500,AMZN,992.53455,1000.6300048828125,0.0,9.6954345703125
2017-07-10,985.0,999.4400024414062,983.5,996.469970703125,996.469970703125,3546300,AMZN,980.1807,987.7800292968751,0.0,16.28924560546875
2017-07-21,1021.280029296875,1026.0999755859375,1011.0,1025.6700439453125,1025.6700439453125,2734600,AMZN,1018.59393,967.989990234375,0.0,7.07611083984375
2017-07-25,1038.050048828125,1043.3299560546875,1032.47998046875,1039.8699951171875,1039.8699951171875,2447600,AMZN,1027.8982,982.739990234375,0.0,11.9718017578125
2017-07-28,1012.1400146484375,1032.8499755859375,1001.0,1020.0399780273438,1020.0399780273438,7709400,AMZN,1040.5354,958.469970703125,0.0,-20.49542236328125
2017-08-01,996.1099853515625,1006.4000244140625,991.5800170898438,996.1900024414062,996.1900024414062,4572600,AMZN,1032.603,966.9000244140624,0.0,-36.41302490234375
2017-08-03,999.469970703125,999.5,984.5900268554688,986.9199829101562,986.9199829101562,3255800,AMZN,1020.2927,952.4500122070314,0.0,-33.37274169921875
2017-08-11,960.0,970.3900146484375,951.3800048828125,967.989990234375,967.989990234375,3468000,AMZN,990.3632,978.25,22.37322998046875,0.0
2017-08-18,961.4000244140625,965.4299926757812,954.6500244140625,958.469970703125,958.469970703125,3284800,AMZN,980.45026,977.9600219726561,21.98028564453125,0.0
2017-08-23,959.3800048828125,962.0,954.2000122070312,958.0,958.0,2668300,AMZN,971.13776,992.2100219726562,13.13775634765625,0.0
2017-09-06,968.3200073242188,971.8400268554688,960.5999755859375,967.7999877929688,967.7999877929688,2129900,AMZN,969.86096,950.8699951171875,0.0,-2.06097412109375
2017-09-15,993.010009765625,996.25,984.030029296875,986.7899780273438,986.7899780273438,3760200,AMZN,987.6121,989.5800170898438,0.8221435546875,0.0
2017-10-10,996.6699829101562,997.9500122070312,980.0999755859375,987.2000122070312,987.2000122070312,3084900,AMZN,977.62585,1105.280029296875,-9.57415771484375,0.0
2017-10-25,978.0,984.4400024414062,966.239990234375,972.9099731445312,972.9099731445312,3033100,AMZN,993.78,1126.68994140625,20.87005615234375,0.0
2017-10-26,980.3300170898438,982.9000244140625,968.5499877929688,972.4299926757812,972.4299926757812,5618700,AMZN,990.35986,1137.2900390625,17.92987060546875,0.0
2017-10-27,1058.1400146484375,1105.5799560546875,1050.550048828125,1100.949951171875,1100.949951171875,16565000,AMZN,997.9501,1129.8800048828125,-102.9998779296875,0.0
2017-11-13,1123.0,1139.9000244140625,1122.3399658203125,1129.1700439453125,1129.1700439453125,2918400,AMZN,1126.8069,1141.5699462890625,-2.3631591796875,0.0
2017-11-15,1127.010009765625,1131.75,1121.6300048828125,1126.68994140625,1126.68994140625,3928700,AMZN,1133.2004,1159.7900390625,6.510498046875,0.0
2017-11-16,1130.1600341796875,1138.1600341796875,1130.050048828125,1137.2900390625,1137.2900390625,2213300,AMZN,1135.4047,1162.0,-1.8853759765625,0.0
2017-11-21,1132.8599853515625,1140.0,1128.199951171875,1139.489990234375,1139.489990234375,2479400,AMZN,1138.8951,1164.1300048828125,-0.5948486328125,0.0
2017-11-30,1167.0999755859375,1178.5699462890625,1160.0,1176.75,1176.75,4509200,AMZN,1176.4105,1174.760009765625,0.0,0.3394775390625
2017-12-04,1173.8499755859375,1175.199951171875,1128.0,1133.949951171875,1133.949951171875,5931900,AMZN,1177.2385,1176.760009765625,43.28857421875,0.0
2017-12-06,1137.989990234375,1155.8900146484375,1136.0799560546875,1152.3499755859375,1152.3499755859375,2853300,AMZN,1169.2373,1186.0999755859375,16.8873291015625,0.0
2017-12-08,1170.4000244140625,1172.7900390625,1157.0999755859375,1162.0,1162.0,3050100,AMZN,1165.8748,1189.010009765625,3.874755859375,0.0
2017-12-12,1166.510009765625,1173.5999755859375,1161.6099853515625,1165.0799560546875,1165.0799560546875,2235900,AMZN,1167.2836,1209.5899658203125,2.20361328125,0.0
2017-12-13,1170.0,1170.8699951171875,1160.27001953125,1164.1300048828125,1164.1300048828125,2616800,AMZN,1168.5704,1229.1400146484375,4.4404296875,0.0
2017-12-26,1168.3599853515625,1178.3199462890625,1160.550048828125,1176.760009765625,1176.760009765625,2005200,AMZN,1184.6947,1293.3199462890625,7.9346923828125,0.0
2018-01-10,1245.1500244140625,1254.3299560546875,1237.22998046875,1254.3299560546875,1254.3299560546875,2686000,AMZN,1225.9314,1390.0,-28.3985595703125,0.0
2018-01-11,1259.739990234375,1276.77001953125,1256.4599609375,1276.6800537109375,1276.6800537109375,3125000,AMZN,1235.9463,1429.949951171875,-40.7337646484375,0.0
2018-01-18,1293.949951171875,1304.5999755859375,1284.02001953125,1293.3199462890625,1293.3199462890625,4026900,AMZN,1282.7957,1350.5,-10.5242919921875,0.0
2018-01-29,1409.1800537109375,1431.3900146484375,1400.43994140625,1417.6800537109375,1417.6800537109375,5701900,AMZN,1361.1512,1468.3499755859375,-56.52880859375,0.0
2018-01-30,1403.1700439453125,1439.25,1392.0,1437.8199462890625,1437.8199462890625,5871900,AMZN,1375.8258,1482.9200439453125,-61.994140625,0.0
2018-02-02,1477.3900146484375,1498.0,1414.0,1429.949951171875,1429.949951171875,11125700,AMZN,1417.268,1521.949951171875,-12.6820068359375,0.0
2018-02-07,1449.0,1460.989990234375,1415.1500244140625,1416.780029296875,1416.780029296875,7162700,AMZN,1424.872,1493.449951171875,8.0919189453125,0.0
2018-02-20,1446.489990234375,1488.77001953125,1446.489990234375,1468.3499755859375,1468.3499755859375,6499200,AMZN,1429.6655,1588.1800537109375,-38.6844482421875,0.0
2018-02-23,1495.3399658203125,1500.0,1486.5,1500.0,1500.0,4418100,AMZN,1465.5935,1571.6800537109375,-34.406494140625,0.0
2018-03-08,1550.0,1554.8800048828125,1545.25,1551.8599853515625,1551.8599853515625,3862600,AMZN,1524.7917,1447.3399658203125,0.0,27.0682373046875
2018-03-09,1563.5,1578.93994140625,1559.0799560546875,1578.8900146484375,1578.8900146484375,4534300,AMZN,1533.9347,1371.989990234375,0.0,44.955322265625
2018-03-19,1554.530029296875,1561.6600341796875,1525.3499755859375,1544.9300537109375,1544.9300537109375,6580800,AMZN,1583.2823,1436.219970703125,0.0,-38.352294921875
2018-03-21,1586.449951171875,1590.0,1563.1700439453125,1581.8599853515625,1581.8599853515625,4750800,AMZN,1582.1318,1448.5,0.0,-0.2718505859375
2018-03-23,1539.010009765625,1549.02001953125,1495.3599853515625,1495.56005859375,1495.56005859375,8006000,AMZN,1573.5845,1441.5,0.0,-78.0244140625
2018-03-29,1406.0,1455.469970703125,1365.199951171875,1447.3399658203125,1447.3399658203125,12581100,AMZN,1522.9236,1527.489990234375,75.5836181640625,0.0
2018-04-12,1439.5,1452.1199951171875,1435.06005859375,1448.5,1448.5,3135000,AMZN,1431.0392,1572.0799560546875,-17.4608154296875,0.0
2018-04-17,1462.300048828125,1507.18994140625,1457.02001953125,1503.8299560546875,1503.8299560546875,5114400,AMZN,1444.971,1592.3900146484375,-58.8590087890625,0.0
2018-04-30,1582.5,1596.0,1560.93994140625,1566.1300048828125,1566.1300048828125,5464100,AMZN,1530.0219,1585.4599609375,-36.108154296875,0.0
2018-05-02,1580.97998046875,1588.5,1566.3599853515625,1569.6800537109375,1569.6800537109375,4360300,AMZN,1551.3185,1601.8599853515625,-18.361572265625,0.0
2018-05-07,1589.3399658203125,1606.949951171875,1587.8299560546875,1600.1400146484375,1600.1400146484375,3801900,AMZN,1572.2733,1612.8699951171875,-27.86669921875,0.0
2018-05-11,1610.989990234375,1611.0999755859375,1597.8900146484375,1602.9100341796875,1602.9100341796875,2263900,AMZN,1598.3011,1665.27001953125,-4.60888671875,0.0
2018-05-21,1585.0,1592.050048828125,1575.0,1585.4599609375,1585.4599609375,2925200,AMZN,1596.6243,1698.75,11.164306640625,0.0
2018-05-23,1571.050048828125,1601.8599853515625,1566.3399658203125,1601.8599853515625,1601.8599853515625,3361900,AMZN,1593.9603,1723.8599853515625,-7.899658203125,0.0
2018-06-11,1681.510009765625,1694.239990234375,1680.5899658203125,1689.1199951171875,1689.1199951171875,2335500,AMZN,1676.618,1713.780029296875,-12.501953125,0.0
2018-06-13,1702.81005859375,1713.75,1700.1199951171875,1704.8599853515625,1704.8599853515625,3327500,AMZN,1689.3944,1699.72998046875,0.0,15.465576171875
2018-06-27,1708.1099853515625,1711.949951171875,1660.0,1660.510009765625,1660.510009765625,4872200,AMZN,1715.6207,1812.9699707031248,55.1107177734375,0.0
2018-07-16,1821.949951171875,1841.949951171875,1814.449951171875,1822.489990234375,1822.489990234375,5466200,AMZN,1760.2738,1847.7500000000002,-62.2161865234375,0.0
2018-07-19,1829.4599609375,1841.0,1811.27001953125,1812.969970703125,1812.969970703125,4676900,AMZN,1802.8607,1898.52001953125,-10.1092529296875,0.0
2018-07-25,1829.300048828125,1863.8399658203125,1822.6400146484375,1863.6099853515625,1863.6099853515625,3738200,AMZN,1823.7792,1882.6199951171877,-39.830810546875,0.0
2018-08-23,1907.1700439453125,1919.5,1900.760009765625,1902.9000244140625,1902.9000244140625,3563000,AMZN,1893.3647,1970.1899414062502,-9.5352783203125,0.0
2018-08-24,1910.510009765625,1916.010009765625,1902.5400390625,1905.3900146484375,1905.3900146484375,2800900,AMZN,1896.1996,1908.0300292968748,-9.1904296875,0.0
2018-08-30,1997.4200439453125,2025.5699462890625,1986.9000244140625,2002.3800048828125,2002.3800048828125,7277300,AMZN,1930.1145,1915.010009765625,0.0,72.2655029296875
2018-09-14,1992.9300537109375,1993.6500244140625,1959.219970703125,1970.18994140625,1970.18994140625,3642000,AMZN,1978.162,1889.6500244140625,0.0,-7.9720458984375
2018-09-17,1954.72998046875,1956.8199462890625,1887.4100341796875,1908.030029296875,1908.030029296875,7050200,AMZN,1973.5017,1864.4200439453123,0.0,-65.4716796875
2018-09-25,1942.9000244140625,1975.9100341796875,1938.8499755859375,1974.550048828125,1974.550048828125,4538400,AMZN,1941.1108,1819.9599609375,0.0,33.439208984375
2018-10-02,1999.989990234375,2013.3900146484375,1965.77001953125,1971.31005859375,1971.31005859375,5400700,AMZN,1978.0568,1768.699951171875,0.0,-6.7467041015625
2018-10-03,1981.699951171875,1989.699951171875,1949.81005859375,1952.760009765625,1952.760009765625,5253100,AMZN,1980.9355,1664.199951171875,0.0,-28.175537109375
2018-10-18,1821.489990234375,1830.1500244140625,1767.8699951171875,1770.719970703125,1770.719970703125,5874000,AMZN,1807.5791,1754.9100341796875,0.0,-36.859130859375
2018-10-30,1486.1600341796875,1540.989990234375,1476.3599853515625,1530.4200439453125,1530.4200439453125,12460100,AMZN,1693.1128,1495.4599609375,0.0,-162.6927490234375
2018-11-08,1755.0,1784.0,1725.1099853515625,1754.9100341796875,1754.9100341796875,6534900,AMZN,1658.8197,1690.1700439453125,0.0,96.09033203125
2018-11-16,1587.5,1614.47998046875,1573.1199951171875,1593.4100341796875,1593.4100341796875,6066100,AMZN,1656.5172,1643.239990234375,63.107177734375,0.0
